AUTHOR_ID,AUTHOR_NAME,TITLE ID,TITLE,LANGUAGE,GENRE,NUSHA,NUSHA_META,NUSHA_DATE,NUSHA_DIMENSION,BASKI,BASKI_META,BASKI_PLACE,PUBLISHER,BASKI_DATE,BASKI_DIMENSION,CONTENT_LOCATION,BIBLIOGRAPHY,KEYWORDS
0,ANONYMOUS,,Beylik Suyolu Haritası,T,MAP,YES,"*Emanet Hâzinesi, nr. 12431: 32x211 cm. İstinsahı H. 992'de. Kâzım Çeçen, İstanbul'un Osmanlı Dönemi Suyolları, Harita no:l, İstanbul 1999.",H. 992; 1999,32x211 cm,NO,,,,,,Yanya,,
0,ANONYMOUS,,Beylik Suyolu Haritası,T,MAP,YES,"*Millet, nr. 930: 27x286 cm. İstinsahı H. 992'de. Kâzım Çeçen, İstanbul'un Osmanlı Dönemi
Suyolları, Harita no:l, İstanbul 1999.",H. 992; 1999,27x286 cm,NO,,,,,,Yanya,,
0,ANONYMOUS,,Beylik Suyolu Haritası,T,MAP,YES,*,,,NO,,,,,,,,
0,ANONYMOUS,,Beylik Suyolu Haritası,T,MAP,YES,*,,,NO,,,,,,,,
0,ANONYMOUS,,Biga Haritası,T,MAP,NO,,,,YES,"İstanbul, Erkan-ı Harbiye-i Umûmiye Matbaası, 1915, 50x40 cm, ölçek. 1:25 ",,,1915,50x40 cm,Biga; İstanbul,,
0,ANONYMOUS,,Biga Haritası,T,MAP,NO,,,,YES,"Mühendishane-i Berri-i Hümayun Matbaası, tsz., 22x28(21x20) cm, ölçeksiz, BKHK, nr. 1303-1321, BKHK, I, 57.",,,,22x28(21x20) cm,Biga,,
0,ANONYMOUS,,Bilad-ı Selase Haritası,T,MAP,NO,,,,YES,"İstanbul, Erkan-ı Harbiye-i Umumiye Matbaası 1911, 50x40 cm, ölçek. 1:25 ",,,1911,50x40 cm,İstanbul,,
0,ANONYMOUS,,Birecik Haritası,T,MAP,NO,,,,YES,"? İstanbul, Erkân-ı Harbiye-i Umûmiye Matbaası, 1335, 43x53(16x25) cm, ölçek: 1:200000, BKHK, nr. 1013, BKHK, I, 207.",,,1335,43x53(16x25) cm,Birecik; İstanbul,,
0,ANONYMOUS,,Bitlis Haritası,T,MAP,NO,,,,YES,"İstanbul, Erkân-ı Harbiye-i Umûmiye Matbaası, 1333, 43x53 (16x25) cm, ölçek: 1:200000, BKHK, nr.1008, BKHK, I, 214.",,,1333,,Bitlis; İstanbul,,
0,ANONYMOUS,,Bitlis Haritası,T,MAP,NO,,,,YES,"İstanbul, Erkân-ı Harbiye-i Umûmiye Matbaası, 1333, 47x54 (16x29) cm, ölçek: 1:200000, BKHK, nr. 936, BKHK, I, 214.",,,1333,,Bitlis; İstanbul,,
0,ANONYMOUS,,Bitlis Haritası,T,MAP,NO,,,,YES,"tsz, 18x19(13x19) cm, ölçek: 1:500000, BKHK, nr. 874, BKHK, I, 214.",,,,18x19(13x19) cm,Bitlis,,
0,ANONYMOUS,,Bitlis Haritası,T,MAP,NO,,,,YES,"tsz, 53,5x43 cm, ölçek. 1:200 ",,,,"53,5x43 cm",Bitlis,,
0,ANONYMOUS,,Bitlis Haritası,T,MAP,NO,,,,YES,"1333/1917, 50x60 cm, ölçek:l: 200 ",,,1333/1917,50x60 cm,Bitlis,,
0,ANONYMOUS,,Bitlis Vilâyeti Haritası,T,MAP,NO,,,,YES,"Mühendishane-i Berri-i Hümayun Matbaası, tsz, 24x33(20x20) cm, ölçeksiz, BKHK, nr. 1320, BKHK, I, 214.",,,,24x33(20x20) cm,Bitlis,,
0,ANONYMOUS,,Bosna Haritası,T,MAP,NO,,,,YES,"tsz, 26x20 cm, ölçek. 1:1 500 ",,,,26x20 cm,Bosna,,
0,ANONYMOUS,,Bosna Vilâyeti Haritası,T,MAP,YES,"*Bologna, Marsigli, nr.8 : 75x100 cm. The History of Cartography, II, s. 215.",,75x100 cm,YES,"İstanbul Erkân-ı Harbiye-i Umûmiye Matbaası, 1292, 79x100(28x22) cm, ölçek: 1:",,,1292,79x100(28x22) cm,Bosna; İstanbul,,
0,ANONYMOUS,,Bulgaristan Eyâleti Haritası,T,MAP,NO,,,,YES,"tsz., 35x20 cm, ölçek. 1:4 500 ",,,,35x20 cm,Bulgaristan,,
0,ANONYMOUS,,Şumnu Mevki-i Askeri Haritası,T,MAP,NO,,,,YES,"İstanbul, Erkân-ı Harbiye Matbaası, 1269. 89x23(25x20) cm, ölçeksiz, BKHK, nr. 486, BKHK, 1,",,,1269,89x23(25x20) cm,Bulgaristan; İstanbul; Sırbistan; Şumnu; Yunanistan,,
0,ANONYMOUS,,172Şumnu Mevki-i Askeri Haritası,"tsz, 42x55(28x21) cm, ölçek: 1:",MAP,,,,,,,,,,,,,
0,ANONYMOUS,,Burdur Haritası,T,MAP,NO,,,,YES,"İstanbul, Erkân-ı Harbiye-i Umumiye Matbaası, 1328, 45x53(16x25) cm, ölçek: 1:",,,1328,45x53(16x25) cm,İstanbul,,
0,ANONYMOUS,,Burdur Haritası,T,MAP,NO,,,,YES,"İstanbul, Erkan-ı Harbiye-i Umumiye Matbaası, 1327/1909, 53,5x43 cm, ölçek. 1:200 ",,,1327/1909,"53,5x43 cm",İstanbul,,
0,ANONYMOUS,,Burdur Haritası,T,MAP,NO,,,,YES,"1328/1912, 50x62 cm, ölçek: 1: 200 ",,,1328/1912,50x62 cm,,,
0,ANONYMOUS,,Burgaz Haritası,T,MAP,NO,,,,YES,"tsz., 63x71 cm, ölçek. 1:210 ",,,,63x71 cm,,,
0,ANONYMOUS,,Burgaz Haritası,T,MAP,NO,,,,YES,"Erkân-ı Harbiye-i Umûmiye Dairesi, 1299, 47x58(17x23) cm, ölçek: 1:",,,1299,47x58(17x23) cm,,,
0,ANONYMOUS,,Bursa Haritası,T,MAP,NO,,,,YES,"İstanbul, Erkân-ı Harbiye-i Umumiye Matbaası, 1325, 53x43cm, ölçek: 1:200000, BKHK, nr.
391, BKHK, I, 64.",,,1325,53x43cm,Bursa; İstanbul,,
0,ANONYMOUS,,Bursa Haritası,T,MAP,NO,,,,YES,"İstanbul, Erkân-ı Harbiye-i Umûmiye Matbaası, 1328, 43x53(25x16) cm, ölçek: 1:200000, BKHK, nr. 1009-1010, BKHK, I, 64.",,,1328,43x53(25x16) cm,Bursa; İstanbul,,
0,ANONYMOUS,,Bursa Haritası,T,MAP,NO,,,,YES,"tsz, 79x54(18x14) cm, ölçek: 1:",,,,79x54(18x14) cm,Bursa,,
0,ANONYMOUS,,Bursa Haritası,T,MAP,NO,,,,YES,"İstanbul, Erkan-ı Harbiye-i Umûmiye Matbaası, 1327/1909, 53,5x43 cm, ölçek. 1:200 ",,,1327/1909,"53,5x43 cm",Bursa; İstanbul,,
0,ANONYMOUS,,Büyükada Haritası,T,MAP,NO,,,,YES,"tsz, 50x40 cm, ölçek. 1:25 ",,,,50x40 cm,,,
0,ANONYMOUS,,Büyükada Haritası,T,MAP,NO,,,,YES,"1330/1912 , 50x60 cm, ölçek:l: 25 ",,,1330/1912,50x60 cm,,,
0,ANONYMOUS,,Büyükada Haritası,T,MAP,NO,,,,YES,"1333/1917 , 50x60 cm, ölçek:!: 25 ",,,1333/1917,50x60 cm,,,
0,ANONYMOUS,,"î
Cenubî Arnavudluk Erkerî Sancağı",T,MAP,NO,,,,YES,"İstanbul, Erkân-ı Harbiye-i Umûmiye Dairesi, tsz., 47x58(17x23) cm, ölçek: 1:",,,,47x58(17x23) cm,Arnavudluk; İstanbul,,
0,ANONYMOUS,,Cenübî Amerika Haritası,T,MAP,NO,,,,YES,"İstanbul, 1322/1904, 90x113 cm, ölçek. 1/8 000 000.",,,1322/1904,90x113 cm,Amerika; İstanbul,,
0,ANONYMOUS,,Cenübî Amerika Haritası,T,MAP,NO,,,,YES,"1308/1892, 50x38 cm, ölçek: 1: 2 000 ",,,1308/1892,50x38 cm,Amerika,,
0,ANONYMOUS,,Cenübî Amerika Haritası,T,MAP,NO,,,,YES,"1308/1892, 50x44 cm, ölçeksiz. AMHK, s. 4.",,,1308/1892,50x44 cm,Amerika,,
0,ANONYMOUS,,Cezâyir-i Bahr-i Sefîd Haritası,T,MAP,NO,,,,NO,,,,,,Bahr-i Sefîd,,
0,ANONYMOUS,,Cezâyir-i Bahr-i Sefîd Haritası,T,MAP,NO,,,,YES,"tsz, 30x18(24x17) cm, ölçeksiz. BKHK, nr. 1323, BKHK, I, 50.",,,,30x18(24x17) cm,Bahr-i Sefîd,,
0,ANONYMOUS,,Cazîrat al-Arab Haritası,T,MAP,NO,,,,YES,"1325/1909, 55x70 cm, ölçek:l: 5 000 ",,,1325/1909,55x70 cm,,,
0,ANONYMOUS,,"Suriye, Hicaz, Yemen Vilâyetleri Hudud
Demiryolu İrâe Eder Harita",T,MAP,NO,,,,NO,,,,,,Hicaz; Suriye; Yemen,,
0,ANONYMOUS,,Cazîrat al-Arab Haritası,T,MAP,NO,,,,YES,"tsz, 24x28(13x19) cm, ölçek: 1:10000000, BKHK, nr. 880, BKHK
680",,,,24x28(13x19) cm,,,
0,ANONYMOUS,,Çamlıca Haritası,T,MAP,NO,,,,YES,"İstanbul, Erkan-ı Harbiye-i Umumiye Matbaası 1918, 50x40 cm, ölçek. 1:25 ",,,1918,50x40 cm,İstanbul,,
0,ANONYMOUS,,Çamlıca Haritası,T,MAP,NO,,,,YES,"1331, 50x60 cm, ölçeksiz. AMHK, s. 2.",,,,50x60 cm,,,
0,ANONYMOUS,,Çamlıca Haritası,T,MAP,NO,,,,YES,"1334/1918, 50x60 cm, ölçek: 1: 25 ",,,1334/1918,50x60 cm,,,
0,ANONYMOUS,,Çamlıca Haritası,T,MAP,NO,,,,YES,"İstanbul, Erkan-ı Harbiye-i Umumiye Matbaası, 1328, 43x53 cm, ölçek: 1:",,,1328,43x53 cm,İstanbul,,
0,ANONYMOUS,,Çanakkale Boğazı Gelibolu Haritası,T,MAP,NO,,,,YES,"İstanbul, Erkan-ı Harbiye Matbaası, 1915, 40x32 cm, ölçek. 1:210 ",,,1915,40x32 cm,Çanakkale; Çanakkale Boğazı; Gelibolu,,
0,ANONYMOUS,,Çanakkale Boğazı Haritası,T,MAP,NO,,,,YES,"tsz, 65x110(27x20) cm, ölçek: mil mikyası, karada irtifalar metre üzerinden verilmiştir.
BKHK, nr. 9, BKHK, I, 58.",,,,65x110(27x20) cm,Çanakkale; Çanakkale Boğazı,,
0,ANONYMOUS,,Çanakkale Boğazı Haritası,T,MAP,YES,"*Hazine, nr.1821: 105x148 cm. ebadında bez üzerine çizilmiştir. Çizimi, H. XIII. asırda. F.
Karatay, TY, I, nr. 1432.
*Hazine, nr. 1861: bez üzerine yapıştırılmış karton üzerinde 150x379 cm. Van de Waal, E. H., Manuscript Maps în the Topkapı Saray Library, s. 86.",H. XIII,105x148 cm; 150x379 cm,NO,,,,,,Bulgaristan,,
0,ANONYMOUS,,Çanakkale- Gelibolu Haritası,T,MAP,NO,,,,YES,"1331/1915, 52x73 cm, ölçek:!: 100 ",,,1331/1915,52x73 cm,Çanakkale; Gelibolu,,
0,ANONYMOUS,,Çanakkale- Gelibolu Haritası,T,MAP,NO,,,,YES,"1335/1919, ölçek: 1: 200 ",,,1335/1919,,Çanakkale; Gelibolu,,
0,ANONYMOUS,,"
Çanakkale Seddulbahir Haritası",T,MAP,NO,,,,YES,"İstanbul, Erkan-ı Harbiye-i Umumiye Matbaası, 1915, 40x24 cm, ölçek. 1:210 ",,,1915,40x24 cm,Çanakkale; İstanbul,,
0,ANONYMOUS,,Çatalca Sancağı Haritası,T,MAP,NO,,,,YES,"Kütahya Erkân-ı Harbiye Dairesi, 1331, 41x52cm, ölçek: 1: ",,,1331,41x52cm,Çatalca; Kütahya,,
0,ANONYMOUS,,Çerkezköy Haritası,T,MAP,NO,,,,YES,"dsjjA.
tsz, 66x93(17x24) cm, ölçek: 1:",,,,66x93(17x24) cm,,,
0,ANONYMOUS,,Çorlu Haritası,T,MAP,NO,,,,YES,"tsz, 66x93(17x24) cm, ölçek: 1:",,,,66x93(17x24) cm,Çorlu,,
0,ANONYMOUS,,Çorum Haritası,T,MAP,NO,,,,YES,"tsz.,53x43 cm, ölçek. 1:210 ",,,,53x43 cm,,,
0,ANONYMOUS,,Dedeağaç Haritası,T,MAP,NO,,,,YES,"tsz. 32x36(17x25) cm, ölçeksiz, BKHK, nr. 1254-1255, BKHK, I, 44.",,,,32x36(17x25) cm,Dedeağaç,,
0,ANONYMOUS,,Demirhan- Şura Haritası,T,MAP,NO,,,,YES,"tsz, 74x52(29x21) cm, ölçek: 1:",,,,74x52(29x21) cm,,,
0,ANONYMOUS,,Denizli Haritası,T,MAP,NO,,,,YES,"İstanbul, Erkân-ı Harbiye-i Umûmiye Matbaası, 1328, 45x53(16x25) cm, ölçek: 1:200000, BKHK, nr. 1022-1023, BKHK, I, 58.",,,1328,45x53(16x25) cm,İstanbul,,
0,ANONYMOUS,,Denizli Haritası,T,MAP,NO,,,,YES,"tsz, 35x29(20x25) cm, ölçek: 1:210000, BKHK, nr. 934, BKHK, I, 58.",,,,35x29(20x25) cm,,,
0,ANONYMOUS,,Denizli Haritası,T,MAP,YES,"*Bernard Quatritch, London, Add. 143: 43x343,5 cm. The History of Cartography, II, s. 222-223.",,"43x343,5 cm",YES,"1327/1911, 50x30 cm, ölçek:l: 200 ",,,1327/1911,50x30 cm,,,
0,ANONYMOUS,,Dilman Haritası,T,MAP,NO,,,,YES,"1331/1915, 50x60 cm, ölçek:l: 200 ",,,1331/1915,50x60 cm,,,
0,ANONYMOUS,,Dilman Haritası,T,MAP,NO,,,,YES,"tsz.,53x43 cm, ölçek. 1:210 ",,,,53x43 cm,,,
0,ANONYMOUS,,Dilman Haritası,T,MAP,NO,,,,YES,"İstanbul Erkan-ı Harbiye-i Umumiye Matbaası, 1330, 42x53cm, 364-376-1109, BKHK, I, 52. ölçek: 1:200000, BKHK, nr.",,,1330,42x53cm,İstanbul,,
0,ANONYMOUS,,Dimetoka Haritası,T,MAP,NO,,,,YES,"Erkan-ı Harbiye-i Umumiye Matbaası, 1299, 47x58(17x23) cm, 61, BKHK, I, 248. ölçek 1:",,,1299,47x58(17x23) cm,,,
0,ANONYMOUS,,Dimetoka Haritası,T,MAP,NO,,,,YES,"tsz., 63x71 cm, ölçek. 1:210 ",,,,63x71 cm,,,
0,ANONYMOUS,,Dinar Haritası,T,MAP,NO,,,,YES,"tsz.,53x43 cm, ölçek. 1:210 ",,,,53x43 cm,,,
0,ANONYMOUS,,Dinar Haritası,T,MAP,NO,,,,YES,"1328/1912, 50x60 cm, ölçek:l: 200 ",,,1328/1912,50x60 cm,,,
0,ANONYMOUS,,Dinar Haritası,T,MAP,NO,,,,YES,"İstanbul, Erkân-ı Harbiye-i Umûmiye Matbaası, 1328, 43x53(16x25) cm, ölçek: 1:",,,1328,43x53(16x25) cm,İstanbul,,
0,ANONYMOUS,,Divriği Haritası,T,MAP,NO,,,,YES,"İstanbul, Erkân-ı Harbiye-i Umûmiye Matbaası, 1332, 43x53(16x25) cm, ölçek: 1:",,,1332,43x53(16x25) cm,Divriği; İstanbul,,
0,ANONYMOUS,,Divriği Haritası,T,MAP,NO,,,,YES,"tsz.,53x43 cm, ölçek. 1:210 ",,,,53x43 cm,Divriği,,
0,ANONYMOUS,,Divriği Haritası,T,MAP,NO,,,,YES,"1332/1916, 50x60 cm, ölçek: 1: 200 ",,,1332/1916,50x60 cm,Divriği,,
0,ANONYMOUS,,Diyarbekir Haritası,T,MAP,NO,,,,YES,"İstanbul, Erkan-ı Harbiye-i Umumiye Matbaası, 1916, 60x46 cm, ölçek. 1:400 ",,,1916,60x46 cm,Diyarbekir; İstanbul,,
0,ANONYMOUS,,Diyarbekir Haritası,T,MAP,NO,,,,YES,"1333/1917, 50x60 cm, ölçek:l: 200 ",,,1333/1917,50x60 cm,Diyarbekir,,
0,ANONYMOUS,,Diyarbekir Haritası,T,MAP,NO,,,,YES,"İstanbul, Erkan-ı Harbiye-i Umûmiye Matbaası, 1333, 62x47(25x17) cm, ölçek: 1:",,,1333,62x47(25x17) cm,Diyarbekir; İstanbul,,
0,ANONYMOUS,,Diyarbekir Haritası,T,MAP,NO,,,,YES,"İstanbul, Erkan-ı Harbiye-i Umûmiye Matbaası, 1332, 62x47(25x17) cm, ölçek: 1:400000, BKHK, m-, 967, BKHK, I, 214.",,,1332,62x47(25x17) cm,Diyarbekir; İstanbul,,
0,ANONYMOUS,,Diyarbekir Vilâyeti Haritası,T,MAP,NO,,,,YES,"«ÜaJjâ. yİİj jSLjLj
tsz, 22x29(20x23) cm, ölçek 1:1500000, BKHK, nr. 1310-1315, BKHK, I, 215.",,,,22x29(20x23) cm,Diyarbekir,,
0,ANONYMOUS,,Diyarbekir Vilâyeti Haritası,T,MAP,NO,,,,YES,"CkjjA yfJJİİj
Matbaa-yı Amire, tsz, 33x45(25x18) cm, ölçeksiz harita, BKHK, nr. 1338, BKHK, I, 22.",,,,33x45(25x18) cm,Diyarbekir,,
0,ANONYMOUS,,Drac Haritası,T,MAP,NO,,,,YES,"tsz., 63x71 cm, ölçek. 1:210 ",,,,63x71 cm,,,
0,ANONYMOUS,,Dükerbank Muharebesi Haritası,T,MAP,NO,,,,YES,"24 Kanunu sani 1915, kısmi renkli, 58x62(33x19) cm. BHKH, nr. 252, BKHK, I, 3.",,,1915,58x62(33x19) cm,,,
0,ANONYMOUS,,Dünya Haritası,T,MAP,NO,,,,NO,,,,,,,,
0,ANONYMOUS,,Dünya Haritası,T,MAP,NO,,,,YES,"1308/1892, 155x105 cm, ölçeksiz. AMHK, s. 3.",,,1308/1892,155x105 cm,,,
0,ANONYMOUS,,Dünya Haritası,T,MAP,YES,*,,,NO,,,,,,,,
0,ANONYMOUS,,Dünya Haritası,T,MAP,NO,,,,YES,"tsz, 80x49,5 cm, ölçek. 1: 50 000 000, IRCICA no.345",,,,"80x49,5 cm",,,
0,ANONYMOUS,,"
Edirne Haritası",T,MAP,NO,,,,YES,"tsz., 26x20 cm, ölçek. 1:1 500 ",,,,26x20 cm,Edirne,,
0,ANONYMOUS,,Edirne Haritası,T,MAP,NO,,,,YES,"1329, 50x60 cm, ölçek: 1: 25 ",,,,50x60 cm,Edirne,,
0,ANONYMOUS,,Edirne Haritası,T,MAP,NO,,,,YES,"tsz, 32x36(17x25) cm, ölçeksiz, BKHK, nr. 1247-48-49, BKHK, I, 64.",,,,32x36(17x25) cm,Edirne,,
0,ANONYMOUS,,Edime Vilâyeti Haritası,T,MAP,NO,,,,YES,"İstanbul, Erkân-ı Harbiye-i Umûmiye Matbaası tsz. 28x34(23x20) cm, ölçek: 1:200000 BKHK, nr. 1309, BKHK, I, 65.",,,,28x34(23x20) cm,İstanbul,,
0,ANONYMOUS,,Edremit Haritası,T,MAP,NO,,,,YES,"tsz.,53x43 cm, ölçek. 1:210 ",,,,53x43 cm,,,
0,ANONYMOUS,,Edremit Haritası,T,MAP,NO,,,,YES,"1335/1919, 48x60 cm, ölçek:l: 200 ",,,1335/1919,48x60 cm,,,
0,ANONYMOUS,,Edremit Haritası,T,MAP,NO,,,,YES,"İstanbul Erkan-ı Harbiye-i Umumiye Matbaası, 1325, 43x53(16x25) cm, ölçek: 1:200000,
BKHK, nr. 1028, BKHK, I, 58.",,,1325,43x53(16x25) cm,İstanbul,,
0,ANONYMOUS,,Edremit Haritası,T,MAP,NO,,,,YES,"İstanbul, Erkân-ı Harbiye-i Umûmiye Matbaası, 1328, 43x53(16x25) cm, ölçek: 1:200000 BKHK, nr. 1026-1027, BKHK, I, 58.",,,1328,43x53(16x25) cm,İstanbul,,
0,ANONYMOUS,,Eğriboz Haritası,T,MAP,NO,,,,YES,"Erkân-ı Harbiye-i Umûmiye Matbaası, 1299, 47x58(17x23) cm, ölçek: 1:",,,1299,47x58(17x23) cm,Eğriboz,,
0,ANONYMOUS,,Elbistan Haritası,T,MAP,NO,,,,YES,"İstanbul, Erkân-ı Harbiye-i Umûmiye Matbaası, 1334, 43x53(16x25) cm, ölçek: 1:200000, BKHK, nr. 1020-1030, BKHK, I, 207.",,,1334,43x53(16x25) cm,İstanbul,,
0,ANONYMOUS,,Elbistan Haritası,T,MAP,NO,,,,YES,"İstanbul, Erkan-ı Harbiye-i Umûmiye Matbaası, 1327/1909, 53,5x43 cm, ölçek. 1:200 ",,,1327/1909,"53,5x43 cm",İstanbul,,
0,ANONYMOUS,,Elbistan Haritası,T,MAP,NO,,,,YES,"1334/1918, 50x57 cm, ölçek: 1: 200 ",,,1334/1918,50x57 cm,,,
0,ANONYMOUS,,Elmalı Haritası,T,MAP,NO,,,,YES,"tsz, 53x43 cm, ölçek. 1:210 ",,,,53x43 cm,,,
0,ANONYMOUS,,Elmalı Haritası,T,MAP,NO,,,,YES,"1328/1912, 50x56 cm, ölçek:l: 200 ",,,1328/1912,50x56 cm,,,
0,ANONYMOUS,,Elmalı Haritası,T,MAP,NO,,,,YES,"İstanbul, Erkân-ı Harbiye-i Umûmiye Matbaası, 1328, 43x53(16x25) cm, ölçek: 1:200000, BKHK, nr. 1031-1032, BKHK, I, 205.",,,1328,43x53(16x25) cm,İstanbul,,
0,ANONYMOUS,,Ercivan Haritası,T,MAP,NO,,,,YES,"tsz, 55x56(25x19) cm, ölçek: 1:84000, BKHK, nr. 1230, BKHK, I, 42.",,,,55x56(25x19) cm,,,
0,ANONYMOUS,,Erzincan Haritâsı,T,MAP,NO,,,,YES,"1331/1916, 55x47 cm, ölçek: 1: 200 ",,,1331/1916,55x47 cm,Erzincan,,
0,ANONYMOUS,,Erzincan- Trabzon Haritası,T,MAP,NO,,,,YES,"İstanbul, Erkân-ı Harbiye-i Umûmiye Matbaası, 1330, 53x43cm, ölçek: 1:200000, BKHK, nr.
366-1036, BKHK, I, 215.",,,1330,53x43cm,Erzincan; İstanbul; Trabzon,,
0,ANONYMOUS,,Erzurum Haritası,T,MAP,NO,,,,YES,"İstanbul, Erkân-ı Harbiye-i Umumiye Matbaası, 1332, 43x53(16x25) cm, ölçek: 1:200000 BKHK, nr. 1037, BKHK, I, 211",,,1332,43x53(16x25) cm,İstanbul,,
0,ANONYMOUS,,Erzurum Haritası,T,MAP,NO,,,,YES,"1330/1914, 50x52 cm, ölçek: 1: 200 ",,,1330/1914,50x52 cm,Erzurum,,
0,ANONYMOUS,,Erzurum Haritası,T,MAP,NO,,,,YES,"1330/1914, 50x52 cm, ölçek: 1: 200 ",,,1330/1914,50x52 cm,Erzurum,,
0,ANONYMOUS,,Erzurum Haritası,T,MAP,YES,"*Ali Emiri, Coğrafya, nr.",,,NO,,,,,,Erzincan; Erzurum; Karadeniz; Tercan; Trabzon,,
0,ANONYMOUS,,Erzurum Haritası,T,MAP,NO,,,,YES,"İstanbul, Harita Dairesi Matbaası 1336/1920, 75x60 cm, ölçek. 1:50 ",,,1336/1920,75x60 cm,Erzurum; İstanbul,,
0,ANONYMOUS,,Erzurum- İspir Haritası,T,MAP,NO,,,,YES,"İstanbul, Erkan-ı Harbiye-i Umumiye Matbaası, 1330, 43x53(16x25) cm, ölçek: 1:200000, BKHK, nr. 379, BKHK, I, 211.",,,1330,43x53(16x25) cm,Erzurum; İspir; İstanbul,,
0,ANONYMOUS,,Eskişehir Haritası,T,MAP,NO,,,,NO,,,,,,Eskişehir,,
0,ANONYMOUS,,Eskişehir Haritası,T,MAP,NO,,,,YES,"1326/1910, 50x60 cm, ölçek:l: 200 ",,,1326/1910,50x60 cm,Eskişehir,,
0,ANONYMOUS,,Eskişehir Haritası,T,MAP,NO,,,,YES,"İstanbul, Erkân-ı Harbiye-i Umûmiye Matbaası 1326, 43x53(16x25) BKHK, nr. 1033-1034, BKHK, I, 65.",,,1326,,Eskişehir; İstanbul,,
0,ANONYMOUS,,Fındıklı Haritası,T,MAP,NO,,,,YES,"İstanbul, Erkan-ı Harbiye-i Umûmiye Matbaası, 1327/1909, 50x40 < IRCICA, no:277.",,,1327/1909,,Fındıklı; İstanbul,,
0,ANONYMOUS,,Filibe Haritası,T,MAP,NO,,,,YES,"tsz., 63x71 cm, ölçek. 1:210 ",,,,63x71 cm,Filibe,,
0,ANONYMOUS,,Filibe Haritası,T,MAP,NO,,,,YES,"tsz, 32x36(17x25) cm, ölçeksiz BKHK, nr. 1246, BKHK, I, 47.",,,,32x36(17x25) cm,Filibe,,
0,ANONYMOUS,,Filistin Haritası,T,MAP,YES,"*IRCICA, nr. 326:57x43 cm, ölçek. 1:350 000.",,57x43 cm,NO,,,,,,Filistin,,
0,ANONYMOUS,,Fransa Haritası,T,MAP,NO,,,,YES,"1311/1895, 32x43 cm, ölçek: 1: 3 500 ",,,1311/1895,32x43 cm,Fransa,,
0,ANONYMOUS,,Garbi Karadeniz Haritası,T,MAP,NO,,,,YES,"1914, 70x57 cm, ölçek: 1: 400 ",,,,70x57 cm,Karadeniz,,
0,ANONYMOUS,,Garbı Trakya Haritası,T,MAP,NO,,,,YES,"tsz.,62x173 cm, ölçek. 1:210 ",,,,62x173 cm,Trakya,,
0,ANONYMOUS,,Gaziemir Haritası,T,MAP,NO,,,,YES,"1332, 50x66(26x17) cm, ölçek: 1:25000, BKHK, nr. 87-88, BKHK, I, 59.",,,,50x66(26x17) cm,,,
0,ANONYMOUS,,Gebze Haritası,T,MAP,NO,,,,YES,"Erkan-ı Harbiye-i Umumiye Matbaası 1330, 43x53(26x15) cm, ölçek: 1:",,,1330,43x53(26x15) cm,Gebze,,
0,ANONYMOUS,,Gebze Haritası,T,MAP,NO,,,,NO,,,,,,Gebze,,
0,ANONYMOUS,,Gelemiş Haritası,T,MAP,NO,,,,YES,"İstanbul, Erkân-ı Harbiye-i Umumiye Matbaası, 1328, 43x53(16x25) cm, ölçek: 1:",,,1328,43x53(16x25) cm,İstanbul,,
0,ANONYMOUS,,Gelibolu Şibh-i Ceziresi Haritası,T,MAP,NO,,,,YES,"Erkan-ı Harbiye-i Umumiye Matbaası 1331, 71x47(29x21) cm, ölçek: 1:",,,1331,71x47(29x21) cm,Gelibolu,,
0,ANONYMOUS,,Gelibolu Şibh-i Ceziresi Haritası,T,MAP,NO,,,,YES,"Harita Dairesi Matbaası, Osmanlıca baskı, 32x20(18x28) cm, ölçek: 1:",,,,32x20(18x28) cm,Gelibolu,,
0,ANONYMOUS,,Gelibolu Şibh-i Ceziresi Saros Körfezi Haritası,T,MAP,NO,,,,YES,"1331, 57x80 cm, ölçek: 1: 100 ",,,,57x80 cm,Gelibolu,,
0,ANONYMOUS,,Gemlik Körfezi Haritası,T,MAP,NO,,,,YES,"tsz, 32x36(26x17) cm, ölçeksiz, BKHK, nr. 1237, BKHK, I, 66.
dajjA, dLJLfti",,,,32x36(26x17) cm,Gemlik,,
0,ANONYMOUS,,Giresun Haritası,T,MAP,NO,,,,YES,"İstanbul, Erkan-ı Harbiye-i Umûmiye Matbaası, 1327/1909, 53,5x43 cm, ölçek. 1:200 ",,,1327/1909,"53,5x43 cm",Giresun; İstanbul,,
0,ANONYMOUS,,Giresun Haritası,T,MAP,NO,,,,YES,"1332/1916, 48x60 cm, ölçek:l: 200 ",,,1332/1916,48x60 cm,Giresun,,
0,ANONYMOUS,,Giresun Haritası,T,MAP,NO,,,,YES,"1332/1916, 47x55 cm, ölçek:l: 200 ",,,1332/1916,47x55 cm,Giresun,,
0,ANONYMOUS,,280Giresun Haritası,"İstanbul, Erkân-ı Harbiye-i Umûmiye Matbaası, 1322, 43x53(16x25) cm, ölçek: 1:",MAP,,,,,,,,,,,,,
0,ANONYMOUS,,Girid Haritası,T,MAP,NO,,,,YES,"tsz., 26x20 cm, ölçek. 1:1 500 ",,,,26x20 cm,,,
0,ANONYMOUS,,Golos Haritası,T,MAP,NO,,,,YES,"tsz., 63x71 cm, ölçek. 1:210 ",,,,63x71 cm,,,
